file_name,block_name,variant,avg_color_srgb,avg_color_linear,category,family,material,is_transparent,is_solid,detail_form,detail_flammable,detail_interactive
copper_door_bottom.png,Copper Door,bottom,"(180, 103, 77)","(118, 34, 18)",metal,metal,metal,False,True,door,False,True
copper_door_top.png,Copper Door,top,"(156, 88, 67)","(86, 24, 13)",metal,metal,metal,False,True,door,False,True
copper_grate.png,Copper Grate,base,"(134, 75, 55)","(61, 17, 8)",metal,metal,metal,False,True,block,False,False
copper_ore.png,Copper Ore,base,"(124, 125, 120)","(52, 53, 48)",ore,ore,ore,False,True,block,False,False
copper_trapdoor.png,Copper Trapdoor,base,"(151, 84, 63)","(80, 22, 11)",metal,metal,metal,False,True,trapdoor,False,True
cornflower.png,Cornflower,base,"(231, 236, 240)","(205, 215, 223)",plant,plant,plant,False,True,block,True,False
cracked_deepslate_bricks.png,Cracked Deepslate Bricks,base,"(64, 64, 65)","(12, 12, 12)",stone,deepslate,stone,False,True,block,False,False
cracked_deepslate_tiles.png,Cracked Deepslate Tiles,base,"(52, 52, 52)","(7, 7, 7)",stone,deepslate,stone,False,True,block,False,False
cracked_nether_bricks.png,Cracked Nether Bricks,base,"(40, 20, 23)","(4, 0, 1)",nether,nether,stone,False,True,block,False,False
cracked_polished_blackstone_bricks.png,Cracked Polished Blackstone Bricks,base,"(44, 37, 43)","(5, 3, 5)",nether,blackstone,stone,False,True,block,False,False
cracked_stone_bricks.png,Cracked Stone Bricks,base,"(118, 117, 118)","(46, 45, 46)",stone,stone,stone,False,True,block,False,False
crafter_bottom.png,Crafter,bottom,"(78, 78, 78)","(18, 18, 18)",other,other,other,False,True,block,False,False
crafter_east.png,Crafter East,base,"(127, 114, 93)","(55, 43, 27)",other,other,other,False,True,block,False,False
crafter_east_crafting.png,Crafter East Crafting,base,"(128, 114, 93)","(55, 43, 27)",functional,functional,mixed,False,True,block,False,True
crafter_east_triggered.png,Crafter East Triggered,base,"(128, 114, 93)","(55, 43, 27)",other,other,other,False,True,block,False,False
crafter_north.png,Crafter North,base,"(113, 108, 100)","(42, 38, 32)",other,other,other,False,True,block,False,False
crafter_north_crafting.png,Crafter North Crafting,base,"(103, 95, 82)","(34, 29, 21)",functional,functional,mixed,False,True,block,False,True
crafter_south.png,Crafter South,base,"(123, 112, 96)","(51, 41, 29)",other,other,other,False,True,block,False,False
crafter_south_triggered.png,Crafter South Triggered,base,"(126, 112, 96)","(54, 41, 29)",other,other,other,False,True,block,False,False
crafter_top.png,Crafter,top,"(112, 98, 99)","(41, 31, 31)",other,other,other,False,True,block,False,False
crafter_top_crafting.png,Crafter Crafting,top,"(139, 100, 100)","(67, 32, 32)",functional,functional,mixed,False,True,block,False,True
crafter_top_triggered.png,Crafter Triggered,top,"(114, 98, 99)","(43, 31, 31)",other,other,other,False,True,block,False,False
crafter_west.png,Crafter West,base,"(128, 115, 94)","(55, 44, 28)",other,other,other,False,True,block,False,False
crafter_west_crafting.png,Crafter West Crafting,base,"(130, 115, 94)","(57, 44, 28)",functional,functional,mixed,False,True,block,False,True
crafter_west_triggered.png,Crafter West Triggered,base,"(130, 115, 94)","(57, 44, 28)",other,other,other,False,True,block,False,False
crafting_table_front.png,Crafting Table,front,"(129, 105, 70)","(56, 36, 14)",functional,functional,mixed,False,True,block,False,True
crafting_table_side.png,Crafting Table,side,"(128, 102, 63)","(55, 33, 11)",functional,functional,mixed,False,True,block,False,True
crafting_table_top.png,Crafting Table,top,"(119, 73, 42)","(47, 16, 4)",functional,functional,mixed,False,True,block,False,True
creaking_heart.png,Creaking Heart,base,"(82, 68, 63)","(21, 13, 11)",other,other,other,False,True,block,False,False
creaking_heart_awake.png,Creaking Heart Awake,base,"(149, 84, 49)","(78, 22, 6)",other,other,other,False,True,block,False,False
creaking_heart_dormant.png,Creaking Heart Dormant,base,"(102, 66, 49)","(33, 13, 6)",other,other,other,False,True,block,False,False
creaking_heart_top.png,Creaking Heart,top,"(73, 59, 54)","(16, 10, 8)",other,other,other,False,True,block,False,False
creaking_heart_top_awake.png,Creaking Heart Awake,top,"(153, 84, 44)","(82, 22, 5)",other,other,other,False,True,block,False,False
creaking_heart_top_dormant.png,Creaking Heart Dormant,top,"(101, 64, 44)","(33, 12, 5)",other,other,other,False,True,block,False,False
crimson_door_bottom.png,Crimson Door,bottom,"(115, 55, 79)","(44, 8, 19)",nether,crimson,stone,False,True,door,False,True
crimson_door_top.png,Crimson Door,top,"(114, 54, 79)","(43, 8, 19)",nether,crimson,stone,False,True,door,False,True
crimson_fungus.png,Crimson Fungus,base,"(33, 10, 6)","(2, 0, 0)",nether,crimson,stone,False,True,block,False,False
crimson_nylium.png,Crimson Nylium,base,"(130, 31, 31)","(57, 2, 2)",nether,crimson,stone,False,True,block,False,False
crimson_nylium_side.png,Crimson Nylium,side,"(107, 26, 26)","(37, 1, 1)",nether,crimson,stone,False,True,block,False,False
crimson_planks.png,Crimson Planks,base,"(101, 48, 70)","(33, 6, 14)",nether,crimson,stone,False,True,block,False,False
crimson_roots.png,Crimson Roots,base,"(44, 2, 14)","(5, 0, 0)",nether,crimson,stone,False,True,block,False,False
crimson_roots_pot.png,Crimson Roots Pot,base,"(31, 2, 10)","(2, 0, 0)",nether,crimson,stone,False,True,block,False,False
crimson_stem.png,Crimson Stem,base,"(92, 25, 29)","(27, 1, 2)",nether,crimson,stone,False,True,pillar,False,False
crimson_stem_top.png,Crimson Stem,top,"(112, 49, 70)","(41, 6, 14)",nether,crimson,stone,False,True,pillar,False,False
crimson_trapdoor.png,Crimson Trapdoor,base,"(87, 42, 61)","(23, 4, 10)",nether,crimson,stone,False,True,trapdoor,False,True
crying_obsidian.png,Crying Obsidian,base,"(32, 10, 60)","(2, 0, 10)",other,other,other,False,True,block,False,False
cut_copper.png,Cut Copper,base,"(191, 106, 80)","(135, 36, 19)",metal,metal,metal,False,True,block,False,False
cut_red_sandstone.png,Cut Red Sandstone,base,"(189, 101, 31)","(131, 33, 2)",stone,sandstone,stone,False,True,block,False,False
cut_sandstone.png,Cut Sandstone,base,"(217, 206, 159)","(178, 159, 90)",stone,sandstone,stone,False,True,block,False,False
cyan_candle.png,Cyan Candle,base,"(1, 10, 10)","(0, 0, 0)",light,light,light,False,True,block,False,False
cyan_candle_lit.png,Cyan Candle Lit,base,"(3, 12, 11)","(0, 0, 0)",light,light,light,False,True,block,False,False
cyan_concrete.png,Cyan Concrete,base,"(21, 119, 136)","(1, 47, 63)",decoration,decoration,decor,False,True,block,False,False
cyan_concrete_powder.png,Cyan Concrete Powder,base,"(36, 147, 157)","(3, 75, 87)",decoration,decoration,decor,False,True,block,False,False
cyan_glazed_terracotta.png,Cyan Glazed Terracotta,base,"(52, 118, 125)","(7, 46, 53)",stone,stone,stone,False,True,block,False,False
cyan_shulker_box.png,Cyan Shulker Box,base,"(20, 121, 135)","(0, 49, 62)",storage,storage,shulker,False,True,block,False,True
cyan_stained_glass.png,Cyan Stained Glass,base,"(76, 127, 153)","(17, 55, 82)",glass,glass,glass,True,True,block,False,False
cyan_stained_glass_pane_top.png,Cyan Stained Glass Pane,top,"(9, 15, 18)","(0, 0, 0)",glass,glass,glass,True,True,pane,False,False
cyan_terracotta.png,Cyan Terracotta,base,"(86, 91, 91)","(23, 26, 26)",stone,stone,stone,False,True,block,False,False
cyan_wool.png,Cyan Wool,base,"(21, 137, 145)","(1, 65, 73)",decoration,decoration,decor,False,True,block,True,False
damaged_anvil_top.png,Damaged Anvil,top,"(45, 45, 45)","(5, 5, 5)",functional,functional,mixed,False,True,block,False,True
dandelion.png,Dandelion,base,"(18, 21, 5)","(0, 1, 0)",other,other,other,False,True,block,False,False
dark_oak_door_bottom.png,Dark Oak Door,bottom,"(73, 49, 23)","(16, 6, 1)",wood,dark_oak,wood,False,True,door,True,True
dark_oak_door_top.png,Dark Oak Door,top,"(76, 51, 25)","(17, 7, 1)",wood,dark_oak,wood,False,True,door,True,True
dark_oak_leaves.png,Dark Oak Leaves,base,"(105, 105, 105)","(36, 36, 36)",wood,dark_oak,wood,False,True,block,True,False
dark_oak_log.png,Dark Oak Log,base,"(60, 46, 26)","(10, 5, 1)",wood,dark_oak,wood,False,True,pillar,True,False
dark_oak_log_top.png,Dark Oak Log,top,"(67, 45, 22)","(13, 5, 1)",wood,dark_oak,wood,False,True,pillar,True,False
dark_oak_planks.png,Dark Oak Planks,base,"(66, 43, 20)","(13, 5, 0)",wood,dark_oak,wood,False,True,block,True,False
dark_oak_sapling.png,Dark Oak Sapling,base,"(26, 38, 13)","(1, 3, 0)",wood,dark_oak,wood,False,True,block,True,False
dark_oak_trapdoor.png,Dark Oak Trapdoor,base,"(75, 49, 23)","(17, 6, 1)",wood,dark_oak,wood,False,True,trapdoor,True,True
dark_prismarine.png,Dark Prismarine,base,"(51, 91, 75)","(7, 26, 17)",stone,prismarine,stone,False,True,block,False,False
daylight_detector_inverted_top.png,Daylight Detector Inverted,top,"(106, 109, 112)","(36, 39, 41)",other,other,other,False,True,block,False,False
daylight_detector_side.png,Daylight Detector,side,"(66, 55, 35)","(13, 8, 3)",other,other,other,False,True,block,False,False
daylight_detector_top.png,Daylight Detector,top,"(130, 116, 94)","(57, 45, 28)",other,other,other,False,True,block,False,False
dead_brain_coral.png,Dead Brain Coral,base,"(58, 54, 52)","(9, 8, 7)",other,other,other,False,True,block,False,False
dead_brain_coral_block.png,Dead Brain Coral Block,base,"(124, 117, 114)","(52, 45, 43)",other,other,other,False,True,block,False,False
dead_brain_coral_fan.png,Dead Brain Coral Fan,base,"(49, 46, 45)","(6, 5, 5)",other,other,other,False,True,block,False,False
dead_bubble_coral.png,Dead Bubble Coral,base,"(68, 64, 62)","(13, 12, 11)",other,other,other,False,True,block,False,False
dead_bubble_coral_block.png,Dead Bubble Coral Block,base,"(131, 123, 119)","(58, 51, 47)",other,other,other,False,True,block,False,False
dead_bubble_coral_fan.png,Dead Bubble Coral Fan,base,"(61, 58, 56)","(10, 9, 9)",other,other,other,False,True,block,False,False
dead_bush.png,Dead Bush,base,"(32, 24, 12)","(2, 1, 0)",other,other,other,False,True,block,False,False
dead_fire_coral.png,Dead Fire Coral,base,"(58, 54, 52)","(9, 8, 7)",other,other,other,False,True,block,False,False
dead_fire_coral_block.png,Dead Fire Coral Block,base,"(131, 123, 119)","(58, 51, 47)",other,other,other,False,True,block,False,False
dead_fire_coral_fan.png,Dead Fire Coral Fan,base,"(51, 48, 47)","(7, 6, 6)",other,other,other,False,True,block,False,False
dead_horn_coral.png,Dead Horn Coral,base,"(55, 52, 50)","(8, 7, 7)",other,other,other,False,True,block,False,False
dead_horn_coral_block.png,Dead Horn Coral Block,base,"(133, 126, 122)","(60, 54, 50)",other,other,other,False,True,block,False,False
dead_horn_coral_fan.png,Dead Horn Coral Fan,base,"(49, 46, 44)","(6, 5, 5)",other,other,other,False,True,block,False,False
dead_tube_coral.png,Dead Tube Coral,base,"(70, 66, 64)","(14, 13, 12)",other,other,other,False,True,block,False,False
dead_tube_coral_block.png,Dead Tube Coral Block,base,"(130, 123, 119)","(57, 51, 47)",other,other,other,False,True,block,False,False
dead_tube_coral_fan.png,Dead Tube Coral Fan,base,"(39, 37, 36)","(4, 3, 3)",other,other,other,False,True,block,False,False
debug.png,Debug,base,"(133, 148, 152)","(60, 77, 81)",other,other,other,False,True,block,False,False
debug2.png,Debug2,base,"(123, 119, 117)","(51, 47, 45)",other,other,other,False,True,block,False,False
deepslate.png,Deepslate,base,"(80, 80, 82)","(19, 19, 21)",stone,deepslate,stone,False,True,block,False,False
deepslate_bricks.png,Deepslate Bricks,base,"(70, 70, 71)","(14, 14, 15)",stone,deepslate,stone,False,True,block,False,False
deepslate_coal_ore.png,Deepslate Coal Ore,base,"(74, 74, 76)","(16, 16, 17)",ore,deepslate,ore,False,True,block,False,False
deepslate_copper_ore.png,Deepslate Copper Ore,base,"(92, 93, 89)","(27, 27, 25)",ore,deepslate,ore,False,True,block,False,False
deepslate_diamond_ore.png,Deepslate Diamond Ore,base,"(83, 106, 106)","(21, 36, 36)",ore,deepslate,ore,False,True,block,False,False
deepslate_emerald_ore.png,Deepslate Emerald Ore,base,"(78, 104, 87)","(18, 35, 23)",ore,deepslate,ore,False,True,block,False,False
deepslate_gold_ore.png,Deepslate Gold Ore,base,"(115, 102, 78)","(44, 33, 18)",ore,deepslate,ore,False,True,block,False,False
deepslate_iron_ore.png,Deepslate Iron Ore,base,"(106, 99, 94)","(36, 31, 28)",ore,deepslate,ore,False,True,block,False,False
deepslate_lapis_ore.png,Deepslate Lapis Ore,base,"(79, 90, 115)","(19, 25, 44)",ore,deepslate,ore,False,True,block,False,False
deepslate_redstone_ore.png,Deepslate Redstone Ore,base,"(104, 73, 74)","(35, 16, 16)",ore,deepslate,ore,False,True,block,False,False
deepslate_tiles.png,Deepslate Tiles,base,"(54, 54, 55)","(8, 8, 8)",stone,deepslate,stone,False,True,block,False,False
deepslate_top.png,Deepslate,top,"(87, 87, 89)","(23, 23, 25)",stone,deepslate,stone,False,True,block,False,False
destroy_stage_0.png,Destroy Stage 0,base,"(252, 252, 252)","(248, 248, 248)",other,other,other,False,True,block,False,False
destroy_stage_1.png,Destroy Stage 1,base,"(248, 248, 248)","(239, 239, 239)",other,other,other,False,True,block,False,False
destroy_stage_2.png,Destroy Stage 2,base,"(243, 243, 243)","(229, 229, 229)",other,other,other,False,True,block,False,False
destroy_stage_3.png,Destroy Stage 3,base,"(238, 238, 238)","(219, 219, 219)",other,other,other,False,True,block,False,False
destroy_stage_4.png,Destroy Stage 4,base,"(230, 230, 230)","(203, 203, 203)",other,other,other,False,True,block,False,False
destroy_stage_5.png,Destroy Stage 5,base,"(222, 222, 222)","(187, 187, 187)",other,other,other,False,True,block,False,False
destroy_stage_6.png,Destroy Stage 6,base,"(212, 212, 212)","(169, 169, 169)",other,other,other,False,True,block,False,False
destroy_stage_7.png,Destroy Stage 7,base,"(195, 195, 195)","(141, 141, 141)",other,other,other,False,True,block,False,False
destroy_stage_8.png,Destroy Stage 8,base,"(177, 177, 177)","(114, 114, 114)",other,other,other,False,True,block,False,False
destroy_stage_9.png,Destroy Stage 9,base,"(167, 167, 167)","(100, 100, 100)",other,other,other,False,True,block,False,False
detector_rail.png,Detector Rail,base,"(74, 63, 55)","(16, 11, 8)",other,other,other,False,True,rail,False,False
detector_rail_on.png,Detector Rail,on,"(83, 62, 54)","(21, 11, 8)",other,other,other,False,True,rail,False,False
diamond_block.png,Diamond Block,base,"(98, 237, 228)","(31, 217, 199)",other,other,other,False,True,block,False,False
diamond_ore.png,Diamond Ore,base,"(121, 141, 140)","(49, 69, 68)",ore,ore,ore,False,True,block,False,False
diorite.png,Diorite,base,"(188, 188, 188)","(130, 130, 130)",stone,diorite,stone,False,True,block,False,False
dirt.png,Dirt,base,"(134, 96, 67)","(61, 29, 13)",soil,soil,soil,False,True,block,False,False
dirt_path_side.png,Dirt Path,side,"(128, 94, 62)","(55, 28, 11)",soil,soil,soil,False,True,block,False,False
dirt_path_top.png,Dirt Path,top,"(148, 121, 65)","(77, 49, 12)",soil,soil,soil,False,True,block,False,False
dispenser_front.png,Dispenser,front,"(122, 121, 121)","(50, 49, 49)",redstone,redstone,redstone,False,True,block,False,True
dispenser_front_vertical.png,Dispenser Vertical,front,"(98, 97, 97)","(31, 30, 30)",redstone,redstone,redstone,False,True,block,False,True
dragon_egg.png,Dragon Egg,base,"(12, 9, 15)","(0, 0, 0)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_0_bottom.png,Dried Ghast Hydration 0,bottom,"(146, 136, 136)","(74, 63, 63)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_0_east.png,Dried Ghast Hydration 0 East,base,"(158, 144, 144)","(88, 72, 72)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_0_north.png,Dried Ghast Hydration 0 North,base,"(158, 143, 143)","(88, 71, 71)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_0_south.png,Dried Ghast Hydration 0 South,base,"(159, 145, 145)","(90, 73, 73)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_0_tentacles.png,Dried Ghast Hydration 0 Tentacles,base,"(119, 116, 116)","(47, 45, 45)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_0_top.png,Dried Ghast Hydration 0,top,"(159, 145, 145)","(90, 73, 73)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_0_west.png,Dried Ghast Hydration 0 West,base,"(162, 147, 147)","(93, 75, 75)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_1_bottom.png,Dried Ghast Hydration 1,bottom,"(166, 159, 159)","(99, 90, 90)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_1_east.png,Dried Ghast Hydration 1 East,base,"(178, 168, 168)","(115, 101, 101)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_1_north.png,Dried Ghast Hydration 1 North,base,"(178, 167, 167)","(115, 100, 100)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_1_south.png,Dried Ghast Hydration 1 South,base,"(177, 166, 166)","(114, 99, 99)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_1_tentacles.png,Dried Ghast Hydration 1 Tentacles,base,"(145, 142, 142)","(73, 70, 70)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_1_top.png,Dried Ghast Hydration 1,top,"(179, 168, 168)","(117, 101, 101)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_1_west.png,Dried Ghast Hydration 1 West,base,"(182, 170, 170)","(121, 104, 104)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_2_bottom.png,Dried Ghast Hydration 2,bottom,"(189, 183, 183)","(131, 122, 122)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_2_east.png,Dried Ghast Hydration 2 East,base,"(199, 192, 192)","(147, 136, 136)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_2_north.png,Dried Ghast Hydration 2 North,base,"(198, 191, 191)","(146, 135, 135)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_2_south.png,Dried Ghast Hydration 2 South,base,"(197, 190, 190)","(144, 133, 133)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_2_tentacles.png,Dried Ghast Hydration 2 Tentacles,base,"(171, 168, 168)","(105, 101, 101)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_2_top.png,Dried Ghast Hydration 2,top,"(199, 192, 192)","(147, 136, 136)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_2_west.png,Dried Ghast Hydration 2 West,base,"(202, 194, 194)","(152, 139, 139)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_3_bottom.png,Dried Ghast Hydration 3,bottom,"(234, 232, 232)","(211, 207, 207)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_3_east.png,Dried Ghast Hydration 3 East,base,"(241, 240, 240)","(225, 223, 223)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_3_north.png,Dried Ghast Hydration 3 North,base,"(238, 238, 238)","(219, 219, 219)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_3_south.png,Dried Ghast Hydration 3 South,base,"(239, 238, 238)","(221, 219, 219)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_3_tentacles.png,Dried Ghast Hydration 3 Tentacles,base,"(223, 221, 221)","(189, 186, 186)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_3_top.png,Dried Ghast Hydration 3,top,"(241, 240, 240)","(225, 223, 223)",mob,mob,mob,False,True,block,False,False
dried_ghast_hydration_3_west.png,Dried Ghast Hydration 3 West,base,"(243, 242, 242)","(229, 227, 227)",mob,mob,mob,False,True,block,False,False
dried_kelp_bottom.png,Dried Kelp,bottom,"(50, 58, 38)","(7, 9, 3)",other,other,other,False,True,block,False,False
dried_kelp_side.png,Dried Kelp,side,"(38, 48, 29)","(3, 6, 2)",other,other,other,False,True,block,False,False
dried_kelp_top.png,Dried Kelp,top,"(50, 58, 38)","(7, 9, 3)",other,other,other,False,True,block,False,False
dripstone_block.png,Dripstone Block,base,"(134, 107, 92)","(61, 37, 27)",stone,stone,stone,False,True,block,False,False
dropper_front.png,Dropper,front,"(122, 121, 121)","(50, 49, 49)",redstone,redstone,redstone,False,True,block,False,True
dropper_front_vertical.png,Dropper Vertical,front,"(97, 96, 96)","(30, 29, 29)",redstone,redstone,redstone,False,True,block,False,True
emerald_block.png,Emerald Block,base,"(42, 203, 87)","(4, 154, 23)",other,other,other,False,True,block,False,False
emerald_ore.png,Emerald Ore,base,"(108, 136, 115)","(38, 63, 44)",ore,ore,ore,False,True,block,False,False
enchanting_table_bottom.png,Enchanting Table,bottom,"(15, 10, 24)","(0, 0, 1)",functional,functional,mixed,False,True,block,False,True
enchanting_table_side.png,Enchanting Table,side,"(37, 34, 42)","(3, 3, 4)",functional,functional,mixed,False,True,block,False,True
enchanting_table_top.png,Enchanting Table,top,"(128, 75, 85)","(55, 17, 22)",functional,functional,mixed,False,True,block,False,True
end_portal_frame_eye.png,End Portal Frame Eye,base,"(13, 26, 23)","(0, 1, 1)",end,end,stone,False,True,block,False,False
end_portal_frame_side.png,End Portal Frame,side,"(122, 132, 99)","(50, 59, 31)",end,end,stone,False,True,block,False,False
end_portal_frame_top.png,End Portal Frame,top,"(91, 120, 97)","(26, 48, 30)",end,end,stone,False,True,block,False,False
end_rod.png,End Rod,base,"(47, 44, 42)","(6, 5, 4)",end,end,stone,False,True,block,False,False
end_stone.png,End Stone,base,"(219, 222, 158)","(182, 187, 88)",end,end_stone,stone,False,True,block,False,False
end_stone_bricks.png,End Stone Bricks,base,"(218, 224, 162)","(180, 191, 93)",end,end_stone,stone,False,True,block,False,False
exposed_chiseled_copper.png,Exposed Chiseled Copper,base,"(154, 119, 100)","(84, 47, 32)",metal,metal,metal,False,True,block,False,False
exposed_copper.png,Exposed Copper,base,"(161, 125, 103)","(92, 53, 34)",metal,metal,metal,False,True,block,False,False
exposed_copper_bulb.png,Exposed Copper Bulb,base,"(135, 107, 89)","(62, 37, 25)",metal,metal,metal,False,True,block,False,False
exposed_copper_bulb_lit.png,Exposed Copper Bulb Lit,base,"(194, 145, 100)","(139, 73, 32)",metal,metal,metal,False,True,block,False,False
exposed_copper_bulb_lit_powered.png,Exposed Copper Bulb Lit Powered,base,"(195, 144, 99)","(141, 72, 31)",metal,metal,metal,False,True,block,False,False
exposed_copper_bulb_powered.png,Exposed Copper Bulb Powered,base,"(136, 106, 89)","(63, 36, 25)",metal,metal,metal,False,True,block,False,False
exposed_copper_door_bottom.png,Exposed Copper Door,bottom,"(152, 118, 100)","(81, 46, 32)",metal,metal,metal,False,True,door,False,True
exposed_copper_door_top.png,Exposed Copper Door,top,"(133, 100, 86)","(60, 32, 23)",metal,metal,metal,False,True,door,False,True
exposed_copper_grate.png,Exposed Copper Grate,base,"(113, 88, 73)","(42, 24, 16)",metal,metal,metal,False,True,block,False,False
exposed_copper_trapdoor.png,Exposed Copper Trapdoor,base,"(128, 99, 83)","(55, 31, 21)",metal,metal,metal,False,True,trapdoor,False,True
exposed_cut_copper.png,Exposed Cut Copper,base,"(154, 121, 101)","(84, 49, 33)",metal,metal,metal,False,True,block,False,False
farmland.png,Farmland,base,"(143, 102, 70)","(71, 33, 14)",soil,soil,soil,False,True,block,False,False
farmland_moist.png,Farmland Moist,base,"(81, 44, 15)","(20, 5, 0)",soil,soil,soil,False,True,block,False,False
fern.png,Fern,base,"(43, 43, 43)","(5, 5, 5)",plant,plant,plant,False,True,block,True,False
fire_0.png,Fire 0,base,"(116, 76, 29)","(45, 17, 2)",other,other,other,False,True,block,False,False
fire_1.png,Fire 1,base,"(121, 79, 28)","(49, 19, 1)",other,other,other,False,True,block,False,False
fire_coral.png,Fire Coral,base,"(71, 16, 19)","(15, 0, 0)",other,other,other,False,True,block,False,False
fire_coral_block.png,Fire Coral Block,base,"(163, 35, 46)","(95, 3, 5)",other,other,other,False,True,block,False,False
fire_coral_fan.png,Fire Coral Fan,base,"(65, 14, 18)","(12, 0, 0)",other,other,other,False,True,block,False,False
firefly_bush.png,Firefly Bush,base,"(52, 50, 26)","(7, 7, 1)",other,other,other,False,True,block,False,False
firefly_bush_emissive.png,Firefly Bush Emissive,base,"(2, 2, 1)","(0, 0, 0)",other,other,other,False,True,block,False,False
fletching_table_front.png,Fletching Table,front,"(173, 155, 111)","(108, 85, 40)",functional,functional,mixed,False,True,block,False,True
fletching_table_side.png,Fletching Table,side,"(191, 167, 129)","(135, 100, 56)",functional,functional,mixed,False,True,block,False,True
fletching_table_top.png,Fletching Table,top,"(197, 180, 133)","(144, 118, 60)",functional,functional,mixed,False,True,block,False,True
flower_pot.png,Flower Pot,base,"(24, 13, 10)","(1, 0, 0)",plant,plant,plant,False,True,block,True,False
flowering_azalea_leaves.png,Flowering Azalea Leaves,base,"(79, 88, 48)","(19, 24, 6)",plant,plant,plant,False,True,block,True,False
flowering_azalea_side.png,Flowering Azalea,side,"(66, 68, 44)","(13, 13, 5)",plant,plant,plant,False,True,block,True,False
flowering_azalea_top.png,Flowering Azalea,top,"(112, 121, 64)","(41, 49, 12)",plant,plant,plant,False,True,block,True,False
frogspawn.png,Frogspawn,base,"(34, 30, 27)","(3, 2, 1)",other,other,other,False,True,block,False,False
frosted_ice_0.png,Frosted Ice 0,base,"(140, 181, 252)","(68, 119, 248)",other,other,other,False,True,block,False,False
frosted_ice_1.png,Frosted Ice 1,base,"(139, 180, 252)","(67, 118, 248)",other,other,other,False,True,block,False,False
frosted_ice_2.png,Frosted Ice 2,base,"(138, 179, 252)","(66, 117, 248)",other,other,other,False,True,block,False,False
frosted_ice_3.png,Frosted Ice 3,base,"(135, 178, 252)","(62, 115, 248)",other,other,other,False,True,block,False,False
furnace_front.png,Furnace,front,"(91, 91, 91)","(26, 26, 26)",functional,functional,mixed,False,True,block,False,True
furnace_front_on.png,Furnace,front,"(121, 112, 93)","(49, 41, 27)",functional,functional,mixed,False,True,block,False,True
furnace_side.png,Furnace,side,"(120, 120, 120)","(48, 48, 48)",functional,functional,mixed,False,True,block,False,True
furnace_top.png,Furnace,top,"(110, 109, 109)","(40, 39, 39)",functional,functional,mixed,False,True,block,False,True
gilded_blackstone.png,Gilded Blackstone,base,"(55, 42, 38)","(8, 4, 3)",nether,blackstone,stone,False,True,block,False,False
glass.png,Glass,base,"(140, 149, 151)","(68, 78, 80)",glass,glass,glass,True,True,block,False,False
glass_pane_top.png,Glass Pane,top,"(21, 26, 27)","(1, 1, 1)",glass,glass,glass,True,True,pane,False,False
glow_item_frame.png,Glow Item Frame,base,"(148, 103, 64)","(77, 34, 12)",other,other,other,False,True,block,False,False
glow_lichen.png,Glow Lichen,base,"(46, 53, 49)","(5, 8, 6)",other,other,other,False,True,block,False,False
glowstone.png,Glowstone,base,"(171, 131, 84)","(105, 58, 22)",stone,stone,stone,False,True,block,False,False
gold_block.png,Gold Block,base,"(246, 208, 61)","(235, 162, 10)",metal,metal,metal,False,True,block,False,False
gold_ore.png,Gold Ore,base,"(145, 133, 106)","(73, 60, 36)",ore,ore,ore,False,True,block,False,False
granite.png,Granite,base,"(149, 103, 85)","(78, 34, 22)",stone,granite,stone,False,True,block,False,False
grass_block_side.png,Grass Block,side,"(126, 107, 65)","(54, 37, 12)",soil,soil,soil,False,True,block,False,False
grass_block_side_overlay.png,Grass Block Overlay,side,"(27, 27, 27)","(1, 1, 1)",soil,soil,soil,False,True,block,False,False
grass_block_snow.png,Grass Block Snow,base,"(169, 151, 133)","(103, 80, 60)",soil,soil,soil,False,True,block,False,False
grass_block_top.png,Grass Block,top,"(147, 147, 147)","(75, 75, 75)",soil,soil,soil,False,True,block,False,False
